name,sku,price,stars,link,image_url,reviews,seller,category,description
Organic Maca Root Powder - 100g,4436098,"2,700",5,https://www.konga.com/product/organic-maca-root-powder-100g-4436098,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/X/C/120911_1566602578.jpg",1,konga,health and beauty,"Maca root is regarded as one of the favourite super foods for its outstanding ability to combat fatigue and increase strength, energy, vitality, sexual stamina, hormonal imbalance, libido, sexual enhancement and sexual health for men and women. It has also been regarded as a powerful adaptogen.	Maca is a powerful ancient Peruvian super food. It is used as a root vegetable and a medicinal herb. Once harvested, the Maca root was traditionally dried, then powdered. Maca is also called Peruvian ginseng. It is said to be the fountain of youth. Maca is a member of the cruciferous family of plants that includes broccoli, cabbage, kale, turnips and radishes, cultivated between 3,800 to 4,400 meters above sea level, mainly in the central Andes, where it has been domesticated and currently cultivated.	Estrogen is the primary female sex hormone responsible for regulating the reproductive system. An imbalance in this vital hormone can cause a slew of symptoms ranging from bloating to irregular menstrual periods and mood swings. Estrogen levels that are too high or low can also make it difficult for a woman to ovulate and become pregnant.	Maca root can help  and control the amount of estrogen in the body. One study published in the International Journal of Biomedical Science gave 34 early post-menopausal women a tablet containing either maca or a placebo twice daily for four months. Not only did maca help balance hormone levels, but it also , such as night sweats and hot flashes, and even increased bone density. ()	In addition to reducing symptoms of menopause, regulating estrogen levels may also help with improving reproductive health and fertility and decreasing symptoms related to conditions like  (PCOS), such as excess hair growth, weight gain and acne.	Maca is eaten to counteract physical and mental fatigue, and to balance the daily diet with its wide variety of minerals, amino acids, vitamins, phenols and other components. It is rich in calcium, magnesium, phosphorus, potassium, sulphur and iron and contains trace minerals including zinc, iodine, copper, selenium, bismuth, manganese, tin and silicon. Maca is thus one of the great natural food supplements in the world, in the current climate of an accelerated life-style and carelessness with respect to balanced nutrition.	Health Benefits	It raises energy levels, combats mental and physical fatigue and stress. Highly nutritious, balances the daily diet with its high and varied carbohydrate, amino acid, vitamin, mineral and fatty acid content.	Maca Root for Women: It slows down the process of aging, the unpleasant effects of menopause, prevents and cures osteoporosis and anaemia. It stimulates the functioning of the endocrine system in men and women. Stimulates balanced hormone production. Increases fertility, sexual activity and works as a libido enhancer.	It provides better memory.  It is a good source of vitamin B1, B2 and B3. It contains 11% protein of the highest quality, rich in calcium, magnesium, phosphorus, potassium, sulphur and iron. It is also rich in trace minerals.	Maca Root for Men: Good source of plant sterols that have a beneficial effect on muscles. It is one of the best anti aging supplements and super foods for seniors.	Suggested Use	As a dietary supplement, take half level teaspoon (2g) one to two times daily with at least 8 oz of water 30-45 minutes before a meal or as directed by a healthcare professional. You may use also add the powder in your energy drink, smoothies, teas, nut milks, coffee, juice or just about any natural beverage you can think of and enjoy the maca power raw organic."
Huawei Universal Pocket WiFi Router Hotspot For All Mobile Networks,HU802EA1GTY18NAFAMZ,"10,800",3.0,https://www.jumia.com.ng/huawei-universal-pocket-wifi-router-hotspot-for-all-mobile-networks-46173788.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/88/737164/1.jpg?0062,1,jumia,computing,"	It works with MTN, Glo, 9Mobile (formerly Etisalat), and Airtel Networks in Nigeria.	MTN, Glo, 9Mobile and Airtel works as 3G on it.	It DOES NOT SUPPORT NTEL, Spectranet, Swift, and Smile Networks in Nigeria.	Supports up to 10 wifi devices all connected at once such as Laptops,Phones,Tablets,notebooks & many different wifi devices	Battery life is about 4 hours working and 200 hours stand-by time(while Wi-Fi is off)Wi-Fi 802.11b/g/n	DC -HSPA+/HSPA+/HSPA/UMTS (3G)	EDGE/GPRS/GSM (2G)	43.2 Mbps ultra speed to surf	One-touch connection	5 seconds fast boot	DC-HSPA+ data service up to 43.2 Mbps	HSUPA data service up to 5.76 Mbps	microSD card slot (Up to 32GB)	Equalizer and receive diversity	Data and SMS Service	What’s in the box	1 X Huawei OPTUS Mobile Wifi 3G E5251 1 X Battery1 X Cord1 X Charger"
 New Caribbean Female Flat Shoe - Black,FA203SH0QW54LNAFAMZ,"3,300",4.5,https://www.jumia.com.ng/fashion-new-caribbean-female-flat-shoe-black-35696154.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/45/169653/1.jpg?8725,136,jumia,fashion,	Material - Leather	Pattern: Pencil Toe		Color - Black		Trendy	Classy	Unique	Comfortable	Affordable	Specifications	SKU: FA203SH0QW54LNAFAMZ	Fastening: Slip on	Heel Type: Flat	Shoe type [P]: Flats	Color: Black	Main Material: Leather	Product Line: Must have	Weight (kg): 0.5
"UMIDIGI A5 Pro FHD Fingerprint Smartphone 6.3"" Android 9.0 4GB+32GB - Space Grey",UM742MT0FYYBKNAFAMZ,"46,990",4.4,https://www.jumia.com.ng/umidigi-a5-pro-fhd-fingerprint-smartphone-6.3-android-9.0-4gb32gb-space-grey-42052862.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/26/825024/1.jpg?8620,145,jumia,phones and tablets,	Model: A5 Pro	RAM: 4GB	ROM: 32GB	Battery: 4150mAh (Typ)	Fast Charging : 10W	Dimensions: 156 x 5.9 x 8.2 mm	Weight: 203g	What’s in the box	1x Phone	1x Screen Protector (pre-applied)	1x Phone Case	1x Micro USB Cable	1x Power Adapter	1x SIM Tray Ejector	1x Quick Start Guide
Saisho Steam Iron - S-788,SA492HA0FCVNINAFAMZ,"3,990",4.1,https://www.jumia.com.ng/saisho-steam-iron-s-788-43159752.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/25/795134/1.jpg?5741,233,jumia,home and office,"	220-240V~, 50/60HZ, 1500-1900W	With adjustable continuous steam	Water spray, vertical steam, Surge of steam	Auto-clean, and dry-iron, anti-drop	Water spray:≥0.5g/shot	Surge of steam: ≥0.5g/shot	Max amount of continuous steam: 10-20g/min	Soleplate: Stainless steel soleplate	With power indicator	What’s in the box	Steam IronCup"
Dettol Soap Pink Glow - 110g (Pack Of 6),DE111GR0BBVWNNAFAMZ,"1,450",4.3,https://www.jumia.com.ng/soap-pink-glow-110g-pack-of-6-dettol-mpg1191353.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/19/030343/1.jpg?1188,56,jumia,health and beauty,	Gives maximum protection against unseen germs	Enriched with added moisturizers.	Gives maximum protection against unseen germs	Enriched with added moisturizers.	Best Ever Cool comes in a specially formulated formula	What’s in the box	6 bars of 110g of Dettol Eventone Pink Glow Anti-bacterial Soap
"Amani 32""INCHES CURVE OLED TV 1year Warranty",AM400EL15YLMZNAFAMZ,"44,999",5.0,https://www.jumia.com.ng/amani-32inches-curve-oled-tv-1year-warranty-30687407.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/70/478603/1.jpg?3218,5,jumia,electronics,"	High brightness contrast LED panelDigital process for picture and audioSupport HD TV component signal inputPC resolution supportingAV X 2 /VGA X 1/HDMI X 1/USB X 1 Resolution: 1920*1080Brightness 250cd/m2Super slim upto 115.70mmTV system: PAL/SECAM/NTSCSound system:B/G,D/K,	Specifications	SKU: AM400EL15YLMZNAFAMZ	Display Features: Full HD	Display Size (inches): 32.0	Color: Black	Main Material: Plastic	Model: 32CU7500	Production Country: China	Product Line: Amani investment	Weight (kg): 7"
ZTE MTN Mobile 4G LTE Wi-Fi Router Hotspot(Support All Networks),ZT786EA1B6W2MNAFAMZ,"15,800",5.0,https://www.jumia.com.ng/zte-mtn-mobile-4g-lte-wi-fi-router-hotspotsupport-all-networks-45436297.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/79/263454/1.jpg?7360,3,jumia,computing,"	Supports All Networks Except Spectranet & Swift Networks	Supports Ntel 4G,Airtel 4G&3G,MTN 4G&3G,Glo 4G&3G,9Mobile 4G&3G,Smile 4G		Working Time is Up To 8 hours (2,000 mAh Non-removable battery)	Connects up to 32 devices at once via Wi-Fi	Superfast browsing Speed of up To 150 Mbps	Network support   4G/ 3G / 2G /	LTE Cat4 High Speed Download	Able to connect with any Wi-Fi enabled device	Wi-Fi: 802.11 b/g/	Category is LTE Mobile WiFi	DIMENSION is 105.6 X 64 X 14.3mm	BATTERY capacity is 2000 mAh (Non-removable)	MICRO SD CARD SLOT Not supported	OPERATING SYSTEM support includes Win10, Win8, Win7, Windows XP, Vista,  Mac OS	Long Lasting 2,000mAh battery (For up to 8 hours battery duration).	Wifi Range is up to 100 Meters	Supports Wi-Fi 2.4GHz	Supports 32 Multiple Users at the same time.	What’s in the box	ZTE MF927U device	Charger	USB cable	User Manual"
Samsung Bluetooth Headset Microphone -Gold,GE779EL0ZLFHONAFAMZ,"3,890",4.2,https://www.jumia.com.ng/samsung-bluetooth-headset-microphone-level-u-bg920-wireless-for-samsung-s7-s8-iphone-all-phone-gold-samsung-mpg310131.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/59/786412/1.jpg?1559,25,jumia,phones and tablets,"	Function: Sport,For Mobile Phone,HiFi Headphone	Line Length: None	Style: Neckband	Is wireless: Yes	Waterproof: No	Brand Name: Samsung	Specifications	SKU: GE779EL0ZLFHONAFAMZ	Features: Bluetooth	Color: Gold	Model: Bluetooth Headset - Gold	Production Country: China	Product Line: XIAER	Size (L x W x H cm): 12 x 3 x 5	Weight (kg): 0.1"
Midea 20 Litre MM720CE6 Microwave Oven - Red,MI418HL0ZNC6HNAFAMZ,"22,990",4.4,https://www.jumia.com.ng/midea-20-litre-mm720ce6-microwave-oven-red-33457895.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/59/875433/1.jpg?0646,151,jumia,home and office,	Need help placing an order?  Call 012772367	20 ltr	700 W	Manual	Defrost by weight or time	Overheat protection	Push Bottom	Red Stylish Design	Specifications	SKU: MI418HL0ZNC6HNAFAMZ	Area of Use: Dining Room|Kitchen|Entry & Hallway	Color: Red	Model: MM720CE6	Product Line: Somotex	Size (L x W x H cm): 25.8 X 43.3 X 32.8 .8	Weight (kg): 15
Pepsodent Sensitive Expert - Gum Care,PE730HB07O0QVNAFAMZ,600,4.1,https://www.jumia.com.ng/pepsodent-sensitive-expert-gum-care-32087821.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/12/878023/1.jpg?8462,41,jumia,health and beauty,"	Potassium mineral which provides sensitivity relief in just 30 seconds.	Zinc mineral, a potent antibacterial which fights bacteria which cause gum inflammation and helps restore gum health while also preventing the causes of bleeding gums.	Vitamin E, a well-known antioxidant which is used to nurture gums	Gum care	Relief within 30 seconds	Specifications	SKU: PE730HB07O0QVNAFAMZ	Skin Type: Combination	Color: Pink	Model: Pepsodent sensitive expert - Gum care	Product Line: Unilever Nigeria Plc	Weight (kg): 0.1"
Geneva 2 Pieces Of Couple Luminous Led Wrist Watch,GE083AC0DE5CKNAFAMZ,"2,750",4.2,https://www.jumia.com.ng/geneva-2-pieces-of-couple-luminous-led-wrist-watch-42159422.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/22/495124/1.jpg?8801,78,jumia,fashion,"	100% new, beautiful and very attractive.	Makes your hand looks charming and very attractive.	Main Material: Rubber	Colour: Black and white	Main Material: Silicone	Dial Window Material: Glass	Dial Material: Stainless Steel	Total length: 24cm/9.4	Belt Width:2cm/0.8	What’s in the box	2*pcs of watch"
Microsoft Office 365 Professional Plus 2019 - 5 Users - Windows Or Mac,4414110,"3,999",5,https://www.konga.com/product/microsoft-office-365-professional-plus-2019-5-users-windows-or-mac-4414110,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/J/I/152324_1564674895.jpg",1,konga,computing,"Microsoft Office Professional Plus 2019 Is 100% Genuine Key. (Only Product Key And Download Link!!! )	Activate Both 32 Bit And 64 Bit Version.	Support All Languages Version.	Support Microsoft Online Update.	One Key For One Computer, When You Reinstall The Operating Systems Or Application Software In The Same Computer, You Can Use Same Key To Activate Again.	One Key Five Pc  Lifetime, You Dont Need To Renew Every Year	delivery & Guarantee:	Offer Full Refund Guarantee If Office Professional Plus 2019 Product Key Do Not Work.	Microsoft Office Professional Plus 2019 Key Will Be Sent Email Within 24 Hours.	Office 2019 System Requirements	surprisingly, Office 2019 Will Not Support Windows 7/8.1 And Is Readily Available For Windows 10 And Macos. Here Are Few Other System Requirements To Upgrade To Office 2019.	– Intel Processor	– 4gb Ram	– 10gb Of Free Hard Disk Space	– 1280 X 800 Screen Resolution	– Operating System: Windows 10 Or Windows Server 2019		key Is For Use On 5 Pc	no Cd/Dvd"
"Nasco 43"" Digital LED Satellite TV With Built In Voltage Regulator And MPEG4 Decoder + Free Wall Bracket",NA004EL17N64RNAFAMZ,"63,990",4.4,https://www.jumia.com.ng/nasco-43-digital-led-satellite-tv-with-built-in-voltage-regulator-and-mpeg4-decoder-free-wall-bracket-32540337.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/73/304523/1.jpg?9949,47,jumia,electronics,"	Display: 43 Inch LED	Digital TV	Satellite TV	Built in integrated decoder	3 HDMI Ports	USB Video	Specifications	SKU: NA004EL17N64RNAFAMZ	Display Features: HD	Display Size (inches): 43.0	Color: BLACK	Main Material: Metal, Plastic	Model: 43F3	Product Line: Home Mania Appliances Ltd	Weight (kg): 6"
A&S 5 in 1 Electric Facial Cleaner - Face Care Brush Massager,3607165,"2,350",5,https://www.konga.com/product/aands-5-in-1-electric-facial-cleaner-face-care-brush-massager-3607165,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/5/-/5-in-1-Electric-Facial-Cleaner---Face-Care-Brush-Massager-7953525.jpg",1,konga,health and beauty,"Reduce wrinkles.	Remove black spots.	Remove acne.	Body slimming.	Soft Nylon Brush:Clean up all the scurf clings on skin,no harm to skin,could be used with facial cleanser,hand-washing cream etc.	Latex Sponge: Rubdown the skin,boost the metabolism of skin,make skin to be much more elastic and lithe.	Natural Polishing Stone: Improve skin texture.	Crude Polishing Stone:Rip off tough skin.	Color: Show as in the picture.	Material: Plastic	Battery: 2 AA batteries (not included)"
Huawei Universal Pocket Mobile WiFi Hotspot For All Mobile Networks,HU802EA1FLQAGNAFAMZ,"10,800",5.0,https://www.jumia.com.ng/huawei-universal-pocket-mobile-wifi-hotspot-for-all-mobile-networks-46247668.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/86/674264/1.jpg?3373,2,jumia,computing,"	It works with MTN, Glo, 9Mobile (formerly Etisalat), and Airtel Networks in Nigeria.	MTN, Glo, 9Mobile and Airtel works as 3G on it.	It DOES NOT SUPPORT NTEL, Spectranet, Swift, and Smile Networks in Nigeria.	Supports up to 10 wifi devices all connected at once such as Laptops,Phones,Tablets,notebooks & many different wifi devices	Battery life is about 4 hours working and 200 hours stand-by time(while Wi-Fi is off)Wi-Fi 802.11b/g/n	DC -HSPA+/HSPA+/HSPA/UMTS (3G)	EDGE/GPRS/GSM (2G)	43.2 Mbps ultra speed to surf	One-touch connection	5 seconds fast boot	DC-HSPA+ data service up to 43.2 Mbps	HSUPA data service up to 5.76 Mbps	microSD card slot (Up to 32GB)	Equalizer and receive diversity	Data and SMS Service	What’s in the box	1 X Huawei OPTUS Mobile Wifi 3G E5251 1 X Battery1 X Cord1 X Charger"
XIAOMI True Wireless Earbuds Bluetooth Earphones - Black,MI189EA1EJ5GONAFAMZ,"8,000",4.4,https://www.jumia.com.ng/xiaomi-true-wireless-earbuds-bluetooth-earphones-black-44347848.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/84/874344/1.jpg?1554,102,jumia,phones and tablets,"	Application: Running,Sport,Working	Compatible with: iPhone,Mobile phone	Connectivity: Wireless	Frequency response: 20-20000Hz	Driver type: Dynamic	Impedance: 16ohms ± 15 percent	Sensitivity: 106 ± 3dB	Sound channel: Two-channel (stereo)	Music Time: 4H	Standby time: 12H	Talk time: 4H	Working Voltage: 3.7V	What’s in the box	Package Contents: 1 x Pair of Earphones, 1 x Charging Dock, 2 x Pair of Silicone Eartips"
DEEP ACTION Instant Hand Sanitizer (Kills 99.9% Germs In Seconds) 4000ml,GE779ST1DOPYCNAFAMZ,"18,100",4.5,https://www.jumia.com.ng/deep-action-instant-hand-sanitizer-kills-99.9-germs-in-seconds-4000ml-46545438.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/83/454564/1.jpg?0386,2,jumia,health and beauty,	Kills 99.9% of germs in seconds	Effective against bacteria & viruses	Used by health care professionals in High-risk environments	Independently proven and non-irritative	No water required	Specifications	SKU: GE779ST1DOPYCNAFAMZ	Care Label: No water required.	Color: N/A	Main Material: N/A	Product Line: Abby Sales	Weight (kg): 2
Binatone Heavy Metal 1.5kg Dry Iron DI-1275,BI681HL03VAIKNAFAMZ,"5,680",4.2,https://www.jumia.com.ng/smoother-gliding-extra-heavy-dry-iron-di-1275-binatone-mpg269445.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/06/498812/1.jpg?8621,51,jumia,home and office,	1.5kg Super Heavy Metal Dry Iron	Golden ceramic Soleplate	Smoother and non-stick ironing	Swivel cord for easy and convenient ironing	Cool touch bakelite handle	Variable temperature control knob	Temperature Light indication	Power: 1000-1200W	Specifications	SKU: BI681HL03VAIKNAFAMZ	Area of Use: Home Office	Color: Black & White	Model: DI-1275	Product Line: Global Appliances NIG Limited	Weight (kg): 1.5
LG 32 Inches TV + Wall Bracket + Power Surge,LG835EL0S9IDQNAFAMZ,"38,850",4.9,https://www.jumia.com.ng/lg-32-inches-tv-wall-bracket-power-surge-47927474.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/47/472974/1.jpg?0870,7,jumia,electronics,			Display Type:    LED	Screen Size: 32	Antenna Input + DTV Free channels:   Yes	AV + Component: Yes	HDMI:  2	USB: 1	Specifications	SKU: LG835EL0S9IDQNAFAMZ	Display Features: Full HD	Display Size (inches): 32.0	Features: HDMI	Color: Black	Model: 32LK500	Product Line: Elite electronics store	Weight (kg): 10
Anti Glare Computer Reading Glasses With Box,3596850,"4,000",5,https://www.konga.com/product/anti-glare-computer-reading-glasses-with-box-3596850,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/A/n/Anti-Glare-Computer-Reading-Glasses-With-Box-7462941.jpg",4,konga,fashion,"Anti glare glasses are a type of eyeglasses with an anti-reflective coating that is designed to help relieve eye strain due to glare caused by looking at a computer screen or similar LCD.	For people working on computers all day, these glasses will help them eliminate the experiences of eye strains, headaches and vision blurry caused by the reflective glare of computers.	Even if you are not a regular computer users, your eyes can still benefit from anti glare eyeglasses. In fact, aside from computer screen, there are lots of things or situations may harm your eyes such as TV light reflections and glare from big screen TV's.	In general, a pair of Computer Anti-Glare Glasses are appropriate for anyone living in a modern tech environment who wishes to protect their eyes and eyesite.	Highlights	Unisex Computer Reading Glasses Anti Blue Rays Anti Glare and Anti UV Monitor and Screen Glasses.	It can be worn in the office	Anti Harmful Glare, UV and Blue Rays.	Reduce Eyestrain from Prolonged Viewing of Screens.	Comfortable and Light Plastic Frames.	Improved Screen Viewing Experience for Leisure or Work.	It can be worn in the office	Anti-fatigue radiation eye protection glasses, to protect you from headaches, fatigue, brain embolism, always protect your health	Minimizes Digital Eye Strain caused by harmful blue rays emitted from digital screens	Great for alleviating visual fatigue and discomfort from long periods of web surfing, gaming and working under fluorescent lights	Ultra light weight and flexible long term use and durability	Includes frame carrying case	Colour of case to served randomly"
Virtue Clothier Risola Bow Tie Skater Midi Dress - Black,VI900AA0VDOCMNAFAMZ,"4,999",4.2,https://www.jumia.com.ng/virtue-clothier-risola-bow-tie-skater-midi-dress-black-28160725.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/52/706182/1.jpg?4099,86,jumia,fashion,	Main Material: Stretchy jersey	Colour: black	Detail: Midi Dress	self tie bow detail	skater Cut Detail	side pockets	Specifications	SKU: VI900AA0VDOCMNAFAMZ	Color: black	Main Material: Cotton	Product Line: Virtue Clothier	Weight (kg): 0.4
Hemani Black Seed Oil 100% Pure And Natural - 60 ML,1635903,"1,380",5,https://www.konga.com/product/hemani-black-seed-oil-100-pure-and-natural-60-ml-1635903,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/B/l/Black-Seed-Oil-100-Pure-And-Natural---60-ML-7687523_6.jpg",5,konga,health and beauty,"Extracted and prepared from natural black seeds oil using the latest technology. This herb possesses great healing power and has been in use for centuries. It helps in strengthening of the immune system.	This herb has been used for ages in Middle East, Africa & South Asia as a remedy for allergies, Inflammation, purification of blood and strengthening the Immune System.	Effective against diseases such as Bronchitis, Asthma, Neuropathies and poor digestion.	Used for relieve in congestion and it acts as a general tonic to boost immune function.	Famous for enhancing blood circulations	Regular usage has shown that Black seeds oil controls blood pressure and cholesterol as well"
Hp Stream 11 Intel Atomx5 Mini Laptop(64GB/4GB)Wins10s 11.6inch,HP246EL0HXCWUNAFAMZ,"81,990",5.0,https://www.jumia.com.ng/hp-stream-11-intel-atomx5-mini-laptop64gb4gbwins10s-11.6inch-45890103.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/30/109854/1.jpg?0293,2,jumia,computing,"	Intel® atomx5 with Intel® HD Graphics 500 (1.04 GHz base frequency, up to 2.0 GHz burst frequency	29.46 cm (11.6″)  Display	Intel® HD Graphics 500	64GB  eMMC	4GB RAM	Intel® Dual Band Wireless-AC 7265 802.11a/b/g/n/ac (2×2) Wi-Fi® and Bluetooth® 4.2 Combo	HP Webcam	Dual Speaker	Windows 10s	Specifications	SKU: HP246EL0HXCWUNAFAMZ	Processor Type: Intel Atom	Display Features: HD	Display Size (inches): 11.6	Hard Disk (GB): 64	Megapixels: 10.0	Operating System: Windows 10	Internal Memory(GB): 4	Color: White	Model: stream 11	Product Line: 3000 Stores	Weight (kg): 2.4"
"IDCHIP IDCHIP 128GB Memory Card, Micro SD/TF Card",ID010EA0LLHXCNAFAMZ,"6,154",3.0,https://www.jumia.com.ng/idchip-idchip-128gb-memory-card-micro-sdtf-card-44947263.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/36/274944/1.jpg?9209,2,jumia,phones and tablets,	Brand Name: IDCHIP	Capacity: 32GB/64GB/128GB	Memory Size (GB): 128GB	Type: Micro SDHC	Read Speed: 100mbps	Color: Red/Black	Production Country: China	Size (L x W x H mm): 15*11*1mm	What’s in the box	1 x TF Card
Mega Growth Mega Growth Deep Conditioner - 500g,ME963HB1FCMXONAFAMZ,"1,100",4.4,https://www.jumia.com.ng/mega-growth-deep-conditioner-500g-mega-growth-mpg270301.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/86/250012/1.jpg?1693,42,jumia,health and beauty,	. Rebuild hair strength deep inside. Protect against styling stresses. Restore softness and Natural shine	Specifications	SKU: ME963HB1FCMXONAFAMZ	Product Line: Mega growth Nigeria	Weight (kg): 500
LG LG 32-Inch LED TV (free Wall Hanger) + POWER SURGE,LG835EA00ZJAANAFAMZ,"38,890 - ₦ 39,490",5.0,https://www.jumia.com.ng/lg-lg-32-inch-led-tv-free-wall-hanger-power-surge-45975610.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/657954/1.jpg?6645,4,jumia,electronics,"	Screen Size: 32-Inch	Resolution: 1366 x 768 Full HD	Audio Output: 10W	Speaker System: 2.0 ch	Audio Codec AC3 (Dolby Digital), AAC, FLAC, PCM, MP3	2 HDMI Port	1 USB Port	What’s in the box	TvTv hangerRemote controlUser manual"
Virtue Clothier Amber Short Sleeve Contrast Midi Dress,VI900AA0T4OC0NAFAMZ,"3,999",3.0,https://www.jumia.com.ng/virtue-clothier-amber-short-sleeve-contrast-midi-dress-42072984.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/48/927024/1.jpg?4951,5,jumia,fashion,"	Main Material: jersey	Colour: blue /red	Style Detail: contrast dress	body con	unlined	Specifications	SKU: VI900AA0T4OC0NAFAMZ	Color: Blue,Red	Main Material: Cotton	Product Line: Virtue Clothier	Weight (kg): 0.4"
Jiepak 3.1 Channel Bluetooth Home Theater System - JP-C1,3405050,"24,000",5,https://www.konga.com/product/jiepak-3-1-channel-bluetooth-home-theater-system-jp-c1-3405050,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/A/M/96229_1531436228.jpg",1,konga,electronics,"Key Features	Bluetooth Function	Speaker-3.1CH (2 LONG, 1 SHORT) PLUS SUBWOOFER	On/Off Power Switch	USB & SD MMC CARD Input(MP3 Player)	Three Small Speaker	Drive Units: 6.5″*1+3″*3;6.5″=35W;3″=5W With FM	Dimensions: 442(L)x373(W)x387(H)MM	Inpedance: 8 ohms	Total Output Power: 60W+20Wx3	Frequency Response: 38HZ-20KHZ	Distortion: 0.3% at 1W	S/N: >75db	Separation: >60dB	Has remote	On/off Power Switch X-BASS	Model: Jiepak JP-C1"
Binatone Dry Iron - Heavyweight (1100-1300 Watts) - DI-1265,BI681HL0ZLBWINAFAMZ,"5,210",4.5,https://www.jumia.com.ng/dry-iron-heavyweight-1100-1300-watts-di-1265-binatone-mpg1243582.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/59/781762/1.jpg?7520,45,jumia,home and office,	Deluxe 1kg metal body for effortless ironing	Smoothly polished soleplate for non-stick ironing	Pointed tip for ironing tricky areas	Cool touch handle	Variable temperature control knob	Temperature light indication	Power: 1100-1300W	Specifications	SKU: BI681HL0ZLBWINAFAMZ	Area of Use: Home Office	Color: Black & White	Model: DI-1265	Product Line: Global Appliances NIG Limited	Weight (kg): 1
