name,sku,price,stars,link,image_url,reviews,seller,category,description 
 HP-10400mAh USB External Backup Battery Charger 4*18650 Battery Power Bank Case Gold,GE779EL0A4B83NAFAMZ,"1,840",4.0,https://www.jumia.com.ng/generic-hp-10400mah-usb-external-backup-battery-charger-418650-battery-power-bank-case-gold-13379961.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/16/997331/1.jpg?1596,1,jumia,phones and tablets,	Material: plastic	Size: 9*7*2cm	Color: gold	This product is just a battery case without a battery	Specifications	SKU: GE779EL0A4B83NAFAMZ	Color: gold	Weight (kg): 0.067
Hp Sprocket Photo Printer Plus Free 10 Sheets Photo Paper,HP246EL01TR5MNAFAMZ,"10,990",4.5,https://www.jumia.com.ng/hp-sprocket-photo-printer-plus-free-10-sheets-photo-paper-43876030.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/03/067834/1.jpg?7766,2,jumia,computing,"	Print technology	ZINK™	Print quality color (best)	313 x 400 dpi	Display	Left charge light: Red-charging, Green-charge complete; Right Status light: White-power on, White flashing-image transmission/printing/cooling; Red flashing-no paper/paper jam/cover open/low battery/other error	Replacement cartridges	No ink cartridges required	HP ePrint capability	No	Mobile printing capability	Yes, through the Sprocket app	(Sprocket app)Wireless capability	Bluetooth 3.0	Connectivity, standard	Bluetooth 3.0	What’s in the box	User Manual and 10 sheets of Photo Papers"
 Cooler Insulated Canvas Picnic Lunch Bag Box Thermal Food Picnic Warm Cold New,GE779HA16VGX2NAFAMZ,"2,297",4.6,https://www.jumia.com.ng/generic-cooler-insulated-canvas-picnic-lunch-bag-box-thermal-food-picnic-warm-cold-new-43121027.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/72/012134/1.jpg?0058,10,jumia,home and office,"	Color: Blue.	Material: Oxford fabric, aluminum foil	Keep hot and cold for hours	double-decked insulation lunch bag.	EASY CARRYING:	Casual life use:	What’s in the box	1 X Lunch bag"
Andrea Hair Growth Essense - 20ml,AN723HB0M6WJ6NAFAMZ,850,3.3,https://www.jumia.com.ng/andrea-hair-growth-essense-20ml-5637273.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/37/27365/1.jpg?9341,354,jumia,health and beauty,	Size: 20ml	For fast hair growth	Darkens the hair	Adjusts receding hairline	Makes hair look attractive	Specifications	SKU: AN723HB0M6WJ6NAFAMZ	Product Line: Kumanji	Weight (kg): 0.06
Woman Female Flat Lightweight Shoe - Blue,WO800SH066R0ANAFAMZ,"2,700",4.2,https://www.jumia.com.ng/woman-female-flat-lightweight-shoe-blue-43629301.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/10/392634/1.jpg?0102,236,jumia,fashion,	Material: Textile		Blue		Lightweight		Attractive	Fashionable	Affordable	Ballerina	Specifications	SKU: WO800SH066R0ANAFAMZ	Fastening: Slip on	Heel Type: Flat	Shoe type [P]: Flats	Color: Blue	Main Material: Textile	Production Country: China	Product Line: XMD International Nigeria Limited	Weight (kg): 0.1
" NS-S21S Extra Bass Portable Solar Long Lasting Bluetooth Wireless Speaker With Touch, Fm Etc",GE779EL1DE2WWNAFAMZ,"5,900",5.0,https://www.jumia.com.ng/generic-ns-s21s-extra-bass-portable-solar-long-lasting-bluetooth-wireless-speaker-with-touch-fm-etc-44185928.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/82/958144/1.jpg?2366,1,jumia,electronics,"	super quelity	Strong	Reliable	Lovely	Active	What’s in the box	manul, aux cabel, usb"
"Gionee P10m 6.088"" Waterdrop Display, (1GB, 16GB ROM) 5MP Selfie/8MP Rear, Android 8.1 (Oreo) Go, Dual SIM, 4000mAh - Blue",GI790MT1CT8P3NAFAMZ,"24,790",4.3,https://www.jumia.com.ng/p10m-6.088-waterdrop-display-1gb-16gb-rom-5mp-selfie8mp-rear-android-8.1-oreo-go-dual-sim-4000mah-blue-gionee-mpg1223484.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/81/985863/1.jpg?5940,23,jumia,phones and tablets,"	Memory: 1GB RAM + 16GB ROM	Display: 6.088"" (19:9) Waterdrop Fullscreen Display	SIM: Dual Sim	Battery: 4000mAh	OS: Android 8.1 (Oreo) Go Edition	Network: GSM/WCDMA	Display	Screen Size: 6.0"
Danami Long Sleeve Dark Grey Tshirt,DA476AA0MF96TNAFAMZ,"2,900",3.7,https://www.jumia.com.ng/danami-long-sleeve-dark-grey-tshirt-10336673.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/37/663301/1.jpg?6357,184,jumia,fashion,	Quality cotton	Perfect finishing	Long sleeve	Non fading	Specifications	SKU: DA476AA0MF96TNAFAMZ	Care Label: Care label/washing instruction attached	Color: Grey	Main Material: Cotton blend	Production Country: Nigeria	Product Line: Danami	Weight (kg): 0.3
" Foldable Mosquito Net Tent For 6/7, 7/7",GE779HL1N5X9INAFAMZ,"6,000",4.3,https://www.jumia.com.ng/generic-foldable-mosquito-net-tent-for-67-77-43737399.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/99/373734/1.jpg?3506,4,jumia,home and office,"	For 6/7, 7/7 beds	Material: Terelyne Mesh Yarn	Foldable, lightweight and easy to carry	Durable	Easy to assemble and disassemble	Measurement: 200 x 240 cm (6x7)ft	Breathable-for proper ventilation inside the net for comfortable sleeping	Capacity-Comfortable sleeping for 2 adults	High quality net with sturdy frame, it is self-supportive	What’s in the box	N/A"
" 12"" 3D Movie Curved Screen Enlarge Magnifier HD Projector Holder For Cell Phone",GE779EA15E99GNAFAMZ,"2,210",3.4,https://www.jumia.com.ng/generic-12-3d-movie-curved-screen-enlarge-magnifier-hd-projector-holder-for-cell-phone-44492596.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/69/529444/1.jpg?3247,8,jumia,electronics,	Product Name: 12-inch Large screen HD  amplifier	Color: Black	Screen Size: 12 inch	Material: Acrylic lens + ABS housing	Universal mobile phone: within 6.5-inch screen	Lazy bracket: bracket mounting	Model of use: General	Compatible with: for all kinds of smartphones	Specifications	SKU: GE779EA15E99GNAFAMZ	Care Label: N/A	Color: Black	Main Material: N/A	Model: Universal	Product Line: MoQci	Weight (kg): 0.2
 LOW Price CLEARANCE-Men Sneakers Fashion Espadrilles - Grey,FA203SH07J3WRNAFAMZ,"1,980 - ₦ 2,020",4.4,https://www.jumia.com.ng/fashion-low-price-clearance-men-sneakers-fashion-espadrilles-grey-34884621.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/12/648843/1.jpg?5564,13,jumia,fashion,"	It's both a couple style, but not justCan match most of your clothes and occasionsComfortable shoes don't make your feet acheSimple design is everyone's essential basic style	What’s in the box	1X Pair of shoe"
"Huawei Y9s 6.59-Inch (6GB, 128GB ROM) Android 9.1, 16MP Pop-up Selfie Camera, 4000 MAh 4G Smartphone - Breathing Crystal",HU802MP0PGKBWNAFAMZ,"97,500",4.5,https://www.jumia.com.ng/huawei-y9s-6.59-inch-6gb-128gb-rom-android-9.1-16mp-pop-up-selfie-camera-4000-mah-4g-smartphone-breathing-crystal-44236724.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/42/763244/1.jpg?1626,27,jumia,phones and tablets,"	Main Camera	Triple    48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF	8 MP, f/2.4, 13mm (ultrawide)	2 MP, f/2.4, (depth sensor)	Features              LED flash, HDR, panorama	Video    1080p@30fps	Selfie Camera	Single   Motorized pop-up 16 MP, f/2.2	Video    1080p@60fps	OS          Android 9.0 (Pie); EMUI 9.1	Resolution          1080 x 2340 pixels, 19.5:9 ratio (~391 ppi density)	Dimensions        163.1 x 77.2 x 8.8 mm (6.42 x 3.04 x 0.35 in)	Weight 206 g (7.27 oz)	Build     Front/back glass, aluminum frame	SIM        Hybrid Dual SIM (Nano-SIM, dual stand-by)	Specifications	SKU: HU802MP0PGKBWNAFAMZ	Color: Blue	Model: Y9s 2019	Product Line: Weiyin	Weight (kg): 0.1"
" 10 ""Closure 4*4 Three-Part Body Wave Lace Closure",GE779HB03WA6SNAFAMZ,"3,200",4.0,https://www.jumia.com.ng/10-closure-44-three-part-body-wave-lace-closure-generic-mpg1234132.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/06/545044/1.jpg?9046,50,jumia,health and beauty,"	100% Unprocessed Virgin Human Hair, 4 by 4 Three-Part Lace Body Wave Closure	Silky soft texture, with no chemical added.	It is tangle free and does not shed		Can be Straightened, Curled, Dyed, and Styled as your own hair.	It is highly durable, as it is tested and trusted to last for several years.		Made with brown Swiss lace which is of high quality and blends with our skin colour	Specifications	SKU: GE779HB03WA6SNAFAMZ	Hair Type: Wavy	Color: Natural Colour	Main Material: Pure Virgin hair	Model: Body wave, pure virgin hair lace closure	Product Line: Veravine	Weight (kg): 25"
Logitech Logitech Wireless Mouse M185 Black,LO852EL0QGAY7NAFAMZ,"5,977",4.3,https://www.jumia.com.ng/logitech-logitech-wireless-mouse-m185-black-30703444.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/44/430703/1.jpg?5376,3,jumia,computing,	Logitech reliability			Plug-and-play simplicity			Perfect for laptops	Specifications	SKU: LO852EL0QGAY7NAFAMZ	Color: Black	Main Material: Plastic	Model: Fashion	Product Line: Wait_me	Weight (kg): 0.3
"Samsung Galaxy S9 Plus (S9+) 6.2-Inch QHD (6GB, 64GB ROM) 12MP + 8MP Dual SIM - Black",SA948EL1GUPBONAFAMZ,"230,300",4.0,https://www.jumia.com.ng/samsung-galaxy-s9-plus-s9-6.2-inch-qhd-6gb-64gb-rom-12mp-8mp-dual-sim-black-23527788.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/88/772532/1.jpg?7305,1,jumia,phones and tablets,"	Display: 6.2 Inch QHD	CPU: Octa-Core 2.8GHz + 1.7GHz	Memory: RAM 6GB, ROM 256GB; MicroSD slot Support	Camera: Rear 12MP, Front 8MP	Operating System: Android 8.0 Oreo	Battery: 3500 mAh	Network: LTE	What’s in the box	1x Handset (with embedded battery)	1x Travel Adaptor	1x Data Cable (C Type)	1x Headset + Ear Rubber	1x Ejection Pin	1x USB Connector	1x Micro USB Connector / User Manual / Quick Start Guide (English + Traditional Chinese)"
Danami Plain Zipper Long Sleeve Hoodie - Dark Grey,DA476AA0SZ7F1NAFAMZ,"3,900",4.1,https://www.jumia.com.ng/danami-plain-zipper-long-sleeve-hoodie-dark-grey-12817684.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/48/671821/1.jpg?0790,391,jumia,fashion,	Quality cotton fabric	Long sleeve hoodie	Pocket & full zip	Unisex	Style: Casual	Fit: Smart	Specifications	SKU: DA476AA0SZ7F1NAFAMZ	Care Label: Care label/washing instruction attached.	Color: Dark Grey	Main Material: Hood	Production Country: Nigeria	Product Line: Danami	Weight (kg): 0.5
Neo 3D HD Movie Video Curved Screen Mobile Phone Magnifier Amplifier - 12 Inches,4499092,"5,500",5,https://www.konga.com/product/neo-3d-hd-movie-video-curved-screen-mobile-phone-magnifier-amplifier-12-inches-4499092,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/I/U/2559_1570716187.jpg",1,konga,phones and tablets,"With the popularity of smart phones, more and more people will use the mobile to watch movies, etc. While the small phone screen makes people feel very uncomfortable to watch for a long time. It also takes great damage to their eyes. Therefore, this products will help them avoid these problems.	Compact and lightweight, easy to carry.Comfortable and stylish, it can be used in restaurants, outdoors, on the road, in the bedroom.	Especially suitable for watching movies in 3D and 3D effect is stronger	Great for reading the newspaper on the news watch on the internet as a magnifying glass	The one-piece design of the product prevents deformation and well protects its screen	Simple and stylish design make this product your best choice of holiday gifts for your friends or loved ones	Full screen display, through high-definition optical technology, can multiply the picture multiple times, the picture is clear		Key Features:	Enlarge your smart mobile phones display	3D-like screen display (not real 3D) to enjoy the more real feel display	Watch the bigger screen at longer distance - it can protect the eyes from long watching	Folding design, light weight, simple appearance makes it very portable and attractive	A Smart Gift For Family, Elder or Children.	Specifications:	Product Name: 12 inch Large screen HD amplifier	Color: Black	Screen Size: 12 inch	Material: Acrylic lens + ABS housing	Universal mobile phone: within 12 inches screen	Lazy bracket: bracket mounting	Model of use: General	Compatible with: for all kinds of smart phones"
 Talking Digital Blood Pressure Monitor BPMeasurement Machine,GE779SE0GE3VANAFAMZ,"6,250",4.7,https://www.jumia.com.ng/generic-talking-digital-blood-pressure-monitor-bpmeasurement-machine-45023572.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/27/532054/1.jpg?5585,3,jumia,health and beauty,	Blood Pressure Indicator / Indicator of Average Value	* Sign of Battery Low Voltage	* Memory Icon / Heartbeat Icon	* High Pressure (Pressure of Systolic) / Low Pressure (Pressure of Systolic)	* Groups of User / Memory Group	* Pulse Display Number	* Auto power off when no operation for 1 minute	* Voice push-button is easy to turn the voice on/ off	What’s in the box	1 x Electronic Blood Pressure Monitor		1 x Packing Box		1 x Manual
Samsung Galaxy S9 5.8'' Inch QHD ( 4GB + 64GB ROM ) 12MP+8MP -Purple,SA948MT0J0MN9NAFAMZ,"132,900",5.0,https://www.jumia.com.ng/samsung-galaxy-s9-5.8-inch-qhd-4gb-64gb-rom-12mp8mp-purple-35024913.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/31/942053/1.jpg?6445,1,jumia,phones and tablets,"	High quality refurbished by Strictly tested, Powerful battery.	Give you a phone case, a screen protector as gifts	Display: 5.8”, Quad HD+ SUPER AMOLED	Camera Main: Super Speed Dual Pixel 12 MP OIS (F1.5/F2.4)	Camera Front: 8MP AF (F1.7)	Processor: 10nm, Octa-core (2.7GHz Quad + 1.7GHz Quad)	Memory: 4GB RAM and 64GB Internal storage, External Memory: MicroSD™	What’s in the box	1 x phone	1 x headphone	1 x charger( with cable),	1 x  phone case	1 x  screen protector	1 x wireless bluetooth earphone"
 Sneakers Outdoor Casual Shoes Thick-soled Shoes 39-45【Black】,FA203SH05X93ONAFAMZ,"9,599 - ₦ 12,210",4.3,https://www.jumia.com.ng/fashion-sneakers-outdoor-casual-shoes-thick-soled-shoes-39-45black-42594990.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/949524/1.jpg?0213,45,jumia,fashion,	Sole Material: Rubber	Upper material: Top layer leather	Popular elements: Car suture	Style: Casual	Fastening: Lace-up	What’s in the box	1 x shoes
 Human Hair Bouncy Wig With Closure Natural Colour,GE779ST0CVFG0NAFAMZ,"4,980",5.0,https://www.jumia.com.ng/human-hair-bouncy-wig-with-closure-natural-colour-generic-mpg1228858.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/21/621744/1.jpg?5865,2,jumia,health and beauty,	Easy to maintain	Last longer	Durable	Shed Free	Tangle free	What’s in the box	Bouncy wig
Nokia NOKIA 5.1 Global Version 5.5 Inch 3GB RAM 32GB ROM MTK MT6755S Octa Core 4G Smartphone,NO891MP06T6NKNAFAMZ,"43,970",4.5,https://www.jumia.com.ng/nokia-nokia-5.1-global-version-5.5-inch-3gb-ram-32gb-rom-mtk-mt6755s-octa-core-4g-smartphone-44393411.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/11/439344/1.jpg?9609,2,jumia,phones and tablets,"	OS	Android 8.0	CPU	MTK MT6755S Octa Core 1.5GHz	ROM	32GB	RAM	3GB	Card Extend	Yes, support external Micro SD/TF card up to 128GB	What’s in the box	1 x NOKIA 5.1 Smartphone	1 x USB Cable	1 x SIM eject tool	1 x Earphone	1 x Charger(India type)"
 2020 New Men's Sneakers Personalized Casual Shoes -White,FA203SH1IW454NAFAMZ,"8,100 - ₦ 9,100",4.3,https://www.jumia.com.ng/fashion-2020-new-mens-sneakers-personalized-casual-shoes-white-42679129.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/92/197624/1.jpg?0754,24,jumia,fashion,	Category: High quality sports shoes	Function: breathable	Close: tie	Toe style: round head	Occasion: sports and leisure	Sole Material: Rubber	Upper material: PU	What’s in the box	a pair of shoes
 Blood Pressure Monitor Wrist Sphygmomanometer Pulse Meter,GE779HB0R7KBBNAFAMZ,"3,993",3.6,https://www.jumia.com.ng/generic-blood-pressure-monitor-wrist-sphygmomanometer-pulse-meter-15520754.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/45/702551/1.jpg?2016,10,jumia,health and beauty,"	Measurement Method: Pulse Scan	Measuring Range: 0~299mmHg (Error: +/_3mmHg)	Measurement Intervals: 1mmHG	Blood Pressure: Record within 3mmHg or below 2% error	Measurement Scope: 135~195mm cycle	Pulse: Record below 5% error	Display Type: LCD Screen (35*29mm)	Display Content: Time / High Blood Pressure Value / Low Blood Pressure Value / Pulse Number (Heartbeat) / Memory Station	Rated Voltage: DC 3V, 1.5W	Memory: Can store 60 groups of value and time	Pressure Increasing: Automatic	Pressure Decreasing: Automatic	Exhaust: Automatic	Pressure Sensitivity: Semiconductor Pressure Sensor	Operation Temperature: -10~+40 Degree C	Storage Temperature: -20~+50 Degree C	Power Supply: 2 x AAA Battery (Not Included)	Meter Size: 6.5 x 6.1 x 2.5cm	Net Weight: 98	What’s in the box	1 x Blood Pressure Monitor	1 x User Manual"
 New Shark Shoes Edge Casual Athletic Outdoor Sneakers WHITE,FA203SH0ICZDFNAFAMZ,"4,655 - ₦ 6,365",4.2,https://www.jumia.com.ng/fashion-new-shark-shoes-edge-casual-athletic-outdoor-sneakers-white-30883803.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/30/838803/1.jpg?4571,49,jumia,fashion,	Toe style: round head	Closed: lace-up	Sole material: tpu	Upper material: suede	Material Technology: Matte Leather	Upper lining material: mesh	Pattern: color matching	Style: youth trend	What’s in the box	1x1 pair of shoes(without box)
 HDMI TO HDMI Cable 5 Meters,GE779EL0TVCIWNAFAMZ,"2,450",4.6,https://www.jumia.com.ng/hdmi-to-hdmi-cable-5-meters-universal-mpg36715.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/50/171432/1.jpg?8257,8,jumia,computing,"	Capable of Connecting any HDMI Enabled device	Compatible with all windows, Mac Operating system	3M length HDMI cable	Full support for 1080p signals	Full V1.4 specification	Specifications	SKU: GE779EL0TVCIWNAFAMZ	Color: Black	Product Line: Patmaris	Weight (kg): 0.5"
 Short Black Hair Wig Soft Wig,GE779HB1A62TGNAFAMZ,"2,350",2.8,https://www.jumia.com.ng/generic-short-black-hair-wig-soft-wig-42954577.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/77/545924/1.jpg?4729,5,jumia,health and beauty,	Factory Price	looks natural and real	Soft hair	washable	easy to care.	What’s in the box	1 x Wig
 Mini Air Conditioner USB Fan Cooling Portable Desktop PC Dual Bladeless,GE779HA09ODDKNAFAMZ,"3,540",4.5,https://www.jumia.com.ng/generic-mini-air-conditioner-usb-fan-cooling-portable-desktop-pc-dual-bladeless-42635261.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/16/253624/1.jpg?8032,2,jumia,home and office,"	Description:	100% and high quality	Electrical plug:USB 5V and power shifter(The current of USB interface of general mobile should be lower than 500MA)	Parameter?5V / 500MA	Power:2.5W	Battery: 1.5V, 3 * AA batteries.(Package not include the battery)	How to use: Use the 3 * AA Battery Or the USB.	Material: ABS	3 Colors for choose: Green/Hot pink/Blue	Quantity: 1 pc	Note:CHOCKING HAZARD - small Parts.	Not for children under 3 years.	Note: Due to the difference between different monitors, the picture may not reflect the actual color of the item. Thank you!	What’s in the box	Package includes:		1 x Air Conditioner		1 x USB Power Cable(not include the battery)"
 【High Praise】【High Quality】Men's Driving Shoes Genuine Leather Loafers Casual Shoes Formal Shoes,FA203SH0CT2RYNAFAMZ,"3,895 - ₦ 6,365",4.4,https://www.jumia.com.ng/fashion-high-praisehigh-qualitymens-driving-shoes-genuine-leather-loafers-casual-shoes-formal-shoes-41021512.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/21/512014/1.jpg?8065,127,jumia,fashion,"	Breathable Flexible and Comfort loafers	Rubber out sole	Slip-on shoes.Extremely lightweight	Unique design fashionable	High quality soft leather upper with the traits of great stiffiness, elasticity and plasticity.	What’s in the box	A pair of shoes"
Nova Rechargeable Shaving Clipper Set,NO345HB1943VFNAFAMZ,"2,400",3.6,https://www.jumia.com.ng/rechargeable-shaving-clipper-set-nova-mpg1197882.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/75/774363/1.jpg?8883,5,jumia,health and beauty,				Portable design	Rechargeable	No risk of injury	Charging indicate light	Easy to take out blade	stainless steel blade	Adjustable cutting blade	powerful motor	Comes with machine oil	Precision cuttig blade	Adjustable blade	Specifications	SKU: NO345HB1943VFNAFAMZ	Color: Blue/ Green	Main Material: Stainless steel Blade	Model: N/A	Product Line: dazzling empireng	Weight (kg): 0.5
 Mini Wireless Keyboard Black,GE779EL03F3DSNAFAMZ,"5,299",5.0,https://www.jumia.com.ng/generic-mini-wireless-keyboard-black-27034750.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/05/743072/1.jpg?0453,1,jumia,computing,"	Compatible Systems: Windows 7, 8, XP, Vista, 10	Left and Right Button Life: 3 Million Clicks	Adjustable DPI Frequency: 800, 1200, 1600	Plug and Play 2.4GHz wireless signal boasts a range of 33 ft,just plug the receiver into any USB port and it quickly establishes a solid (up to 10m) connection with the keyboard and mouse.	Perfect for Travel   This keyboard mouse combo is ultra compact (11.1*5.3*0.6 in )and lightweight(only 11oz),easy to take around from home to office,very suitable to travel with(THIS KEYBOARD DOESN'T HAVE A NUMBER PAD)	Auto Sleep to Save Power  If there is no operation more than 10 minutes, the wireless keyboard and mouse will turn to sleep mode and you can press any keys to active,which saves power and ensures a longer battery life	What’s in the box	1*wireless keybaord；1*wireless mouse"
Samsung A70 2019- Dual Sim-128GB ROM-6GB RAM-4G-32mp-4500 Mah-Fingerprint-6.7''-Black,4306682,"124,999",5,https://www.konga.com/product/samsung-a70-2019-dual-sim-128gb-rom-6gb-ram-4g-32mp-4500-mah-fingerprint-6-7-black-4306682,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/H/J/67343_1556944789.jpg",1,konga,phones and tablets,"NETWORK	LAUNCH   2019, March	Available. Released 2019, April	BODY   164.3 x 76.7 x 7.9 mm (6.47 x 3.02 x 0.31 in)	183 g (6.46 oz)	Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)	DISPLAY   Super AMOLED capacitive touchscreen, 16M colors	6.7 inches, 108.4 cm (~86.0% screen-to-body ratio)	1080 x 2400 pixels (~393 ppi density)	PLATFORM   Android 9.0 (Pie); One UI	Qualcomm SDM675 Snapdragon 675 (11 nm)	Octa-core (2x2.0 GHz Kryo 460 Gold & 6x1.7 GHz Kryo 460 Silver)	Adreno 612	MEMORY   microSD, up to 512 GB (dedicated slot)	128 GB, 6/8 GB RAM	MAIN CAMERA   32 MP, f/1.7, PDAF	8 MP, f/2.2, 12mm (ultrawide)	5 MP, f/2.2, depth sensor	LED flash, panorama, HDR	[email protected], [email protected]/240fps	SELFIE CAMERA   32 MP, f/2.0, 0.8µm	HDR	[email protected]	SOUND   Yes	Yes	Active noise cancellation with dedicated mic	COMMS   Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot	5.0, A2DP, LE	Yes, with A-GPS, GLONASS, GALILEO, BDS	Yes (market dependent)	FM radio	2.0, Type-C 1.0 reversible connector	FEATURES   Fingerprint (under display), accelerometer, gyro, proximity, compass	ANT+	BATTERY   Non-removable Li-Po 4500 mAh battery	Fast battery charging 25W	MISC   Coral, Blue, Black, White	SM-A705F, SM-A7050, SM-A705FN	0.35 W/kg (head)     1.48 W/kg (body)"
Yazole Top Luxury Brand Watch Famous Fashion Sports Cool Men Quartz Watches Wristwatch Gift For Male Brown,YA661AC1ELI3JNAFAMZ,"1,130",3.8,https://www.jumia.com.ng/yazole-top-luxury-brand-watch-famous-fashion-sports-cool-men-quartz-watches-wristwatch-gift-for-male-brown-13048948.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/84/984031/1.jpg?1101,134,jumia,fashion,"	Quality Assurance & QC before shipment	Reasonable & Factory price	100% high quality Fashion Watch	This is a simple and elegant watch.	Joker style, suitable for all kinds of occasions, you can match it as gift.	What’s in the box	1 x YAZOLE Watches"
Andrea Hair Growth Treatment,3255578,"1,000",5,https://www.konga.com/product/andrea-hair-growth-treatment-3255578,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/H/a/Hair-Growth-Treatment-6445516_19.jpg",2,konga,health and beauty,"Helps in hair re-growth	Darkens the hair	Brings back receding hairline	Makes hair look attractive	Andrea Hair growth product makes the hair grow 2-3 times faster	than the normal growing speed, it makes hair smooth and healthy.	People who need Andrea hair growth are people whose hair grow	slowly, inelastic hair, tangled hair, dull and brittle hair.	Benefits: The product makes the hair grow 2-3 times faster than the normal growing speed, make hair smooth and healthy.	Scope: the people whose hair grows slowly, people who need to grow hair faster, or people with inelastic hair, tangled hair dull, hair brittle	Usage: add 3ml hair growth essence into 100ml shampoo and stir evenly.	Therefore, Get it and you must smile!"
"Nokia 5.1, 4G Smartphone 5.5""inch (3GB RAM 32GB ROM), 16MP+8MP Android 9 Pie 2970mAh Dual Sim-Blue",NO891MP1I3WSMNAFAMZ,"33,100",4.7,https://www.jumia.com.ng/nokia-5.1-4g-smartphone-5.5inch-3gb-ram-32gb-rom-16mp8mp-android-9-pie-2970mah-dual-sim-blue-43718809.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/90/881734/1.jpg?8780,3,jumia,phones and tablets,	Type: 4G Smartphone	CPU: MTK6755	Cores: Octa Core	External Memory: TF card up to 128GB (not included)	2G: GSM	Network type: FDD-LTE	Wireless Connectivity: GPS	Screen size: 5.5inch	Screen type: IPS	Camera type: Dual cameras (one front one back)	What’s in the box	Cell Phone: 1	Charger: 1 ( EU Charger )	USB Cable: 1Earphone: 1
